Fecha1,Coincidencia2,mseed
2023-02-18 21:38:59.088391,2023-02-18 21:38:58.948391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:41:26.298391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:41:52.748391,2023-02-18 21:41:52.828391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:50:09.988391,2023-02-18 21:50:10.038391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 21:59:42.388391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 22:17:06.088391,2023-02-18 22:17:05.948391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 22:28:42.108391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 22:34:46.638391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 22:38:51.908391,2023-02-18 22:38:52.068391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 22:48:10.668391,2023-02-18 22:48:10.668391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 23:01:28.688391,2023-02-18 23:01:28.738391,CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 23:02:10.838391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 23:13:31.508391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 23:16:52.708391,[],CPMI/OV.CPMI..HHN__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 00:01:35.468391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 00:20:11.398391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 00:37:05.328391,2023-02-18 00:37:05.248391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 00:41:17.318391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 00:42:11.368391,2023-02-18 00:42:11.328391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 00:52:14.468391,2023-02-18 00:52:14.568391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 01:08:11.368391,2023-02-18 01:08:11.288391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 01:16:56.648391,2023-02-18 01:16:56.848391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 01:46:28.568391,2023-02-18 01:46:29.798391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 02:29:35.328391,2023-02-18 02:29:35.368391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 02:42:44.428391,2023-02-18 02:42:44.478391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 02:51:17.368391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 02:54:20.768391,2023-02-18 02:54:20.878391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 02:59:35.708391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:13:42.448391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:19:32.688391,2023-02-18 03:19:32.768391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:21:20.688391,2023-02-18 03:21:20.678391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:26:05.388391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:31:05.408391,2023-02-18 03:31:05.388391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:33:26.678391,2023-02-18 03:33:26.738391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:40:38.578391,2023-02-18 03:40:41.368391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:40:41.408391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 03:41:44.628391,2023-02-18 03:41:44.648391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 04:54:05.258391,2023-02-18 04:54:05.268391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 04:55:05.398391,2023-02-18 04:55:05.398391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:04:00.318391,2023-02-18 05:04:00.338391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:28:05.428391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:35:05.288391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:38:30.318391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:42:38.568391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:45:14.768391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:51:29.288391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 05:55:41.288391,2023-02-18 05:55:41.398391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 06:14:51.368391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 06:53:35.368391,2023-02-18 06:53:35.408391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 06:55:00.608391,2023-02-18 06:55:00.558391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 07:06:38.558391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 07:13:05.288391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 07:40:36.628391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 07:56:17.408391,[],CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 08:04:08.408391,2023-02-18 08:04:08.408391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
2023-02-18 08:09:21.408391,2023-02-18 08:09:21.518391,CPMI/OV.CPMI..HHE__20230218T000001Z__20230219T000001Z.mseed
