Fecha1,Coincidencia2,mseed
2023-02-18 08:22:11.150000,2023-02-18 08:22:10.830000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:25:17.440000,2023-02-18 08:25:17.480000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:25:42.530000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:28:51.510000,2023-02-18 08:28:51.600000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:30:18.520000,2023-02-18 08:30:18.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:34:40.520000,2023-02-18 08:34:40.590000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:38:41.200000,2023-02-18 08:38:41.270000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:41:47.660000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:44:18.520000,2023-02-18 08:44:18.830000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:44:59.440000,2023-02-18 08:44:59.400000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:51:07.720000,2023-02-18 08:51:07.640000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:53:43.480000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:58:52.440000,2023-02-18 08:58:52.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 08:59:58.640000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:04:12.400000,2023-02-18 09:04:12.410000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:06:15.680000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:09:03.520000,2023-02-18 09:09:03.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:14:34.420000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:22:16.510000,2023-02-18 09:22:16.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:23:40.540000,2023-02-18 09:23:40.520000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:25:35.560000,2023-02-18 09:25:35.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:26:25.880000,2023-02-18 09:26:25.870000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:26:34.440000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:29:10.430000,2023-02-18 09:29:10.440000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:29:22.630000,[],VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:35:01.880000,2023-02-18 09:35:01.880000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
2023-02-18 09:38:26.670000,2023-02-18 09:38:26.560000,VPTE/OV.VPTE..HHZ__20230218T000000Z__20230219T000000Z.mseed
