Fecha1,Coincidencia2,mseed
2023-02-18 08:47:22.638393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:49:18.678393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:53:04.198393,2023-02-18 08:53:04.348393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 08:56:50.178393,2023-02-18 08:56:49.988393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:00:30.708393,2023-02-18 09:00:30.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:02:11.638393,2023-02-18 09:02:11.678393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:03:35.638393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:04:15.758393,2023-02-18 09:04:15.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:15:52.638393,2023-02-18 09:15:52.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:17:12.598393,2023-02-18 09:17:12.558393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:19:40.738393,2023-02-18 09:19:40.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:21:35.598393,2023-02-18 09:21:35.598393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:27:09.858393,2023-02-18 09:27:09.978393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:29:05.818393,2023-02-18 09:29:05.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:29:16.798393,2023-02-18 09:29:16.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:36:25.798393,2023-02-18 09:36:25.728393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:38:40.718393,2023-02-18 09:38:40.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:39:16.638393,2023-02-18 09:39:16.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:43:03.758393,2023-02-18 09:43:03.728393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:45:16.668393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:48:17.718393,2023-02-18 09:48:17.678393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:55:18.138393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 09:56:19.638393,2023-02-18 09:56:19.668393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:05:43.798393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:24:38.038393,2023-02-18 10:24:37.968393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:22.678393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:36.078393,2023-02-18 10:25:36.038393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:25:46.748393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:28:52.718393,2023-02-18 10:28:52.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:31:01.758393,2023-02-18 10:31:01.798393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:41:38.288393,2023-02-18 10:41:38.208393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:42:58.878393,2023-02-18 10:42:58.658393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 10:56:48.028393,2023-02-18 10:56:48.178393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:00:10.708393,2023-02-18 11:00:10.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:04:04.078393,2023-02-18 11:04:04.138393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:05:28.638393,2023-02-18 11:05:28.648393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:08:58.628393,2023-02-18 11:08:58.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:13:28.718393,2023-02-18 11:13:31.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:14:48.678393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:15:38.148393,2023-02-18 11:15:46.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:15:46.638393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:20:02.638393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:26:55.828393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:31:54.718393,2023-02-18 11:31:54.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:34:31.638393,2023-02-18 11:34:31.678393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:34:54.598393,2023-02-18 11:34:54.598393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:40:27.768393,2023-02-18 11:40:27.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:48:46.738393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 11:55:57.868393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:00:53.978393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:01:17.098393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:08:52.638393,2023-02-18 12:08:52.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:12:29.758393,2023-02-18 12:12:30.318393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:13:46.798393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:17:54.118393,2023-02-18 12:17:54.038393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:23:36.598393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:24:20.238393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:25:08.278393,2023-02-18 12:25:08.228393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:33:45.548393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:39:22.788393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:45:24.458393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:47:45.938393,2023-02-18 12:47:45.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:50:00.048393,2023-02-18 12:49:59.988393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:56:18.228393,2023-02-18 12:56:18.248393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:58:34.758393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:59:23.708393,2023-02-18 12:59:23.748393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:59:28.638393,2023-02-18 12:59:28.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 12:59:40.638393,2023-02-18 12:59:40.678393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:11:45.828393,2023-02-18 13:11:45.718393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:13:39.918393,2023-02-18 13:13:39.878393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:18:04.758393,2023-02-18 13:18:04.838393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:18:28.718393,2023-02-18 13:18:28.708393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:23:31.998393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:28:40.718393,2023-02-18 13:28:40.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:29:16.798393,2023-02-18 13:29:16.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:32:00.598393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:37:44.068393,2023-02-18 13:37:43.658393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:38:52.778393,2023-02-18 13:38:52.758393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:39:33.708393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:41:26.638393,2023-02-18 13:41:26.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:47:13.598393,2023-02-18 13:47:13.918393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:47:28.608393,2023-02-18 13:47:28.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:52:40.678393,2023-02-18 13:52:40.638393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:04:56.038393,[],RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:12:55.788393,2023-02-18 14:12:55.708393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:13:31.758393,2023-02-18 14:13:31.828393,RIFO/OV.RIFO..HHZ__20230218T000000Z__20230219T000001Z.mseed
