Fecha1,Coincidencia2,mseed
2023-02-18 13:17:29.090000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:21:35.520000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:25:16.120000,2023-02-18 13:25:16.140000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:34:56.680000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:37:47.090000,2023-02-18 13:37:47.110000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:40:28.090000,2023-02-18 13:40:28.090000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:46:12.940000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 13:51:14.410000,2023-02-18 13:51:14.450000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:03:22.250000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:04:44.990000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:06:01.940000,2023-02-18 14:06:02.410000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:10:02.370000,2023-02-18 14:10:02.360000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:21:29.150000,2023-02-18 14:21:29.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:25:06.010000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:27:59.130000,2023-02-18 14:27:59.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:35:08.260000,2023-02-18 14:35:08.620000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:36:23.050000,2023-02-18 14:36:23.050000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:39:43.210000,2023-02-18 14:39:43.130000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:40:21.090000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:49:32.950000,2023-02-18 14:49:32.980000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:50:50.610000,2023-02-18 14:50:50.550000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 14:57:06.440000,[],HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:00:02.570000,2023-02-18 15:00:02.210000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:10:40.200000,2023-02-18 15:10:40.330000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
2023-02-18 15:20:21.010000,2023-02-18 15:20:21.010000,HDC3/OV.HDC3..HHZ__20230218T000000Z__20230219T000001Z.mseed
